"store","websites","attribute_set","type","sku","name","age","dimension","description","short_description","faq","material","warnings","product_name","store_id","product_type_id"
"english","base","Default","simple","7401.2-PRNCLH","PottyPOD - Green","18 months and up","14.5""x16.5""x8.2""","<li>Soft, cushiony comfort for training time</li>
<li>Removable bowl and deflector shield make for easy clean-up</li>
<li>The soft, cushiony surface of the pottyPOD?is treated with an EPA approved additive to inhibit the growth of microorganisms that may cause spoilage, odors and mildew.</li>
<li>Height adjustable base to grow with child.</li>
<li>Rigid base with non-slip grip strips provides strength & stability.</li>","<a href=""http://www.youtube.com/watch?v=5t5SHcYTyn8"" target=""_blank""><strong>Watch the VIDEO</strong></a>

PottyPOD helps create a hassle-free potty experience that makes potty training easier for you and your child. Because it looks similar to a real toilet and is familiar to your child, the PottyPOD makes the transition from a potty seat to a grown-up toilet easier.</span></p>
",,,,"PottyPOD - Green",1,"simple"
"english","base","Default","simple","7403.2-PRNCLH","PottyPOD - Pink","18 months and up","14.5""x16.5""x8.2""","<li>Soft, cushiony comfort for training time</li>
<li>Removable bowl and deflector shield make for easy clean-up</li>
<li>The soft, cushiony surface of the pottyPOD?is treated with an EPA approved additive to inhibit the growth of microorganisms that may cause spoilage, odors and mildew.</li>
<li>Height adjustable base to grow with child.</li>
<li>Rigid base with non-slip grip strips provides strength & stability.</li>","<a href=""http://www.youtube.com/watch?v=5t5SHcYTyn8"" target=""_blank""><strong>Watch the VIDEO</strong></a>

PottyPOD helps create a hassle-free potty experience that makes potty training easier for you and your child. Because it looks similar to a real toilet and is familiar to your child, the PottyPOD makes the transition from a potty seat to a grown-up toilet easier.</span></p>
",,,,"PottyPOD - Pink",1,"simple"
"english","base","Default","simple","7406.2-PRNCLH","PottyPOD - Blue","18 months and up","14.5""x16.5""x8.2""","<li>Soft, cushiony comfort for training time</li>
<li>Removable bowl and deflector shield make for easy clean-up</li>
<li>The soft, cushiony surface of the pottyPOD?is treated with an EPA approved additive to inhibit the growth of microorganisms that may cause spoilage, odors and mildew.</li>
<li>Height adjustable base to grow with child.</li>
<li>Rigid base with non-slip grip strips provides strength & stability.</li>","<a href=""http://www.youtube.com/watch?v=5t5SHcYTyn8"" target=""_blank""><strong>Watch the VIDEO</strong></a>

PottyPOD helps create a hassle-free potty experience that makes potty training easier for you and your child. Because it looks similar to a real toilet and is familiar to your child, the PottyPOD makes the transition from a potty seat to a grown-up toilet easier.</span></p>
",,,,"PottyPOD - Blue",1,"simple"
"english","base","Default","simple","PT3074-BEBABEAN","Pee-Pee Tee-Pee - Organic","Newborn and Up",,"<li>Organic, terry lined cotton flannel for absorbancy.</li>
<li>Cone shaped to fit between baby's thighs.</li>
<li>Washable & reusable.</li>","That's right, we'll admit it here that we giggled like kids at the sight of these! But hold it right there, because everyone's been telling us that these are a must-have diapering accessory for your newborn prince, or an excellent baby shower gift (definite conversation starter, if not a bit awkward too, haha). One thing is for sure, with the Beba Bean Pee-Pee Teepee, you can worry less about sprinkling surprises while changing your baby boy.",,"100%Cotton",,"Pee-Pee Tee-Pee - Organic",1,"simple"
"english","base","Default","simple","SMRG-BEBABEAN","Sock Monkey Rattle","Newborn and Up",,"<li>Internal rattle.</li>
<li>A rather tall 12"" high, yet soft, light, and snuggly</li>
<li>100% Cotton Shell with Poly Fill.</li>
<li>Surface wash only.</li>","Make this sock monkey part of your baby's 'cool baby stuff' collection. Now designed for your little one by Beba Bean, this classic icon turned goo-goo-ga-ga now sports an inside rattle that'll delight your little one.",,"100%Cotton",,"Sock Monkey Rattle",1,"simple"
"english","base","Default","simple","CBTP-BEBABEAN","Crochet Bear Toque - Pink","3mos.~6mos.",,"<li>Induces 'Awwww' sounds from strangers</li>
<li>Cozy, and Soft</li>
<li>Toque means Hat, and by definition, was designed for the cooks back in the n'teenth centuries</li>
<li>100% Cotton</li>
<li>Machine washable</li>","Get your daily dose of 'Awwwww'  (or 'Waaaah' in Taiwan) when your little one dons this beautiful, plush Toque (which by definition is a 'traditional headgear for professional cooks'... fancy that!). But wait, this one even comes with ears! My-oh-my are we about to pass out from cuteness... Waaaah.",,,"Machine washable","Crochet Bear Toque - Pink",1,"simple"
"english","base","Default","simple","CBTI-BEBABEAN","Crochet Bear Toque - Ivory","3mos.~6mos.",,"<li>Induces 'Awwww' sounds from strangers</li>
<li>Cozy, and Soft</li>
<li>Toque means Hat, and by definition, was designed for the cooks back in the n'teenth centuries</li>","Get your daily dose of 'Awwwww'  (or 'waaaah' in Taiwan) when your little one dons this beautiful, plush Toque (which by definition is a 'traditional headgear for professional cooks'... what the what?!?). But wait, this one even comes with ears! My-oh-my are we about to pass out from cuteness... waaaah.",,"100% Cotton","Machine washable","Crochet Bear Toque - Ivory",1,"simple"
"english","base","Default","simple","CBTC-BEBABEAN","Crochet Bear Toque - Chocolate","3mos.~6mos.",,"<li>Induces 'Awwww' sounds from strangers</li>
<li>Cozy, and Soft</li>
<li>Toque means Hat, and by definition, was designed for the cooks back in the n'teenth centuries</li>","Get your daily dose of 'Awwwww'  (or 'waaaah' in Taiwan) when your little one dons this beautiful, plush Toque (which by definition is a 'traditional headgear for professional cooks'... what the what?!?). But wait, this one even comes with ears! My-oh-my are we about to pass out from cuteness... waaaah.",,"100% Cotton","Machine washable","Crochet Bear Toque - Chocolate",1,"simple"
"english","base","Default","simple","HKRP-BEBABEAN","Deluxe Hooded Kimono Robe - Pink"," 0-12 months.",,"<li>Made in Turkey of luxuriously soft and absorbent 100% Turkish cotton terry</li>
<li>Oversized hood to make sure you get their hair dry!</li>","This luxurious turkish cotton terry is like nothing you have touched before. So absorbent and soft, it is perfect next to little baby's skin. Hood has a cute pom pom detail. 100% cotton. Machine wash, tumble dry low. One size 0-12 months.",,"100% cotton","Machine wash, Tumble dry low.","Deluxe Hooded Kimono Robe - Pink",1,"simple"
"english","base","Default","simple","HKRC-BEBABEAN","Deluxe Hooded Kimono Robe - Chocolate"," 0-12 months.",,"<li>Made in Turkey of luxuriously soft and absorbent 100% Turkish cotton terry</li>
<li>Oversized hood to make sure you get their hair dry!</li>","This luxurious turkish cotton terry is like nothing you have touched before. So absorbent and soft, it is perfect next to little baby's skin. Hood has a cute pom pom detail. 100% cotton. Machine wash, tumble dry low. One size 0-12 months.",,"100% cotton","Machine wash, Tumble dry low.","Deluxe Hooded Kimono Robe - Chocolate",1,"simple"
"english","base","Default","simple","KCIOS-BEBABEAN","Knit Cape - Ivory","6-24 months.","21"" x 10""","<li>Adorable Hooded Knit Cape</li>
<li>100% Cotton Cable Knit</li>
<li>Cute Stiped Layer in Hood</li>
<li>Easy On/Off Wooden Toggle Button</li>
<li>Easy to Use w/ Baby Sling or Carrier</li>","For your little riding hood, Beba Bean has launched this new line of adorable hooded cape with striped inner hood detailing. Easy to get on and off, with vintage wood toggle button detail.",,"100% cotton","Machine wash, Tumble dry low.","Knit Cape - Ivory",1,"simple"
"english","base","Default","simple","KCPOS-BEBABEAN","Knit Cape - Pink","6-24 months.","21"" x 10""","<li>Adorable Hooded Knit Cape</li>
<li>100% Cotton Cable Knit</li>
<li>Cute Stiped Layer in Hood</li>
<li>Easy On/Off Wooden Toggle Button</li>
<li>Easy to Use w/ Baby Sling or Carrier</li>","For your little riding hood, Beba Bean has launched this new line of adorable hooded cape with striped inner hood detailing. Easy to get on and off, with vintage wood toggle button detail.",,"100% cotton","Machine wash, Tumble dry low.","Knit Cape - Pink",1,"simple"
"english","base","Default","simple","KOI12-BEBABEAN","Knit Onesie - Ivory","6-12 months.",,"<li>Snap closures for easy on and off diaper changes</li>","This Knit Onesie from Beba Bean is absolutely gorgeous, and truly, truly soft. Order one for your collection, and make it your keepsake item for years to come so that when you give it back to them all grown up, they'll be reminded of how cozy home was, and cherish the memories that you gave them.",,"100% cotton","Machine wash, Tumble dry low.","Knit Onesie - Ivory",1,"simple"
"english","base","Default","simple","KOP12-BEBABEAN","Knit Onesie - Pink","6-12 months.",,"<li>Snap closures for easy on and off diaper changes</li>","This Knit Onesie from Beba Bean is absolutely gorgeous, and truly, truly soft. Order one for your collection, and make it your keepsake item for years to come so that when you give it back to them all grown up, they'll be reminded of how cozy home was, and cherish the memories that you gave them.",,"100% cotton","Machine wash, Tumble dry low.","Knit Onesie - Pink",1,"simple"
"english","base","Default","simple","CBPOS-BEBABEAN","Crochet Knit Blanket - Pink","Newborns to 6 months.","26"" x 34""",,"This beautiful classic blanket is a perfect welcome gift for any newborn. With a decorative stitch centre and a simple chunky selvedge border, the construction is both insulating and breathable making this a very comfortable blanket for any baby. The size of this blanket makes it ideal for a moses basket or crib.",,"100% cotton","Machine wash, Tumble dry low.","Crochet Knit Blanket - Pink"," `","simple"
"english","base","Default","simple","CBIOS-BEBABEAN","Crochet Knit Blanket - Ivory","Newborns to 6 months.","26"" x 34""",,"This beautiful classic blanket is a perfect welcome gift for any newborn. With a decorative stitch centre and a simple chunky selvedge border, the construction is both insulating and breathable making this a very comfortable blanket for any baby. The size of this blanket makes it ideal for a moses basket or crib.",,"100% cotton","Machine wash, Tumble dry low.","Crochet Knit Blanket - Ivory",1,"simple"
"english","base","Default","simple","CBGOS-BEBABEAN","Crochet Knit Blanket - Grey","Newborns to 6 months.","26"" x 34""",,"This beautiful classic blanket is a perfect welcome gift for any newborn. With a decorative stitch centre and a simple chunky selvedge border, the construction is both insulating and breathable making this a very comfortable blanket for any baby. The size of this blanket makes it ideal for a moses basket or crib.",,"100% cotton","Machine wash, Tumble dry low.","Crochet Knit Blanket - Grey",1,"simple"
"english","base","Default","simple","K1148-KDZDLGT","Smithsonian Kids Dino Tablet","Ages 3 and up","10.6""x8.6""x0.3""","<li>21 smooth sensitive touch icons with 4 fun games to learn all about dinosaurs.</li>
<li>14 dinosaurs to discover.</li>
<li>GAME OF THE YEAR in 2012 Creative Child Awards Program</li>
<li>Official Smithsonian Kids license</li>","Fun-asaurus Rex! Preschoolers will love learning about 14 prehistoric giants. Four interactive games help them discover dinosaur names, sounds, and other fun facts. Tablet takes two AA batteries (included), comes with an instruction manual, and is intended for ages 3 and older. This tablet was the winner of the <i>2012 Creative Child Awards Program</i> as <b>GAME OF THE YEAR</b> in the Educational Electronic Games category.",,"Non-toxic safety plastic",,"Smithsonian Kids Dino Tablet",1,"simple"
"english","base","Default","simple","K1147-KDZDLGT","Smooth Touch Alphabet Tablet","Ages 3 and up","11""x9""x03""/0.5kg","<li>Includes Smooth Touch tablet and 2 AA batteries</li>
<li>31 touch-sensitive icons</li>
<li>Four built-in games</li>","Give your little one a head-start on the road to reading with this fun and interactive touch tablet. With four built-in games and dozens of stimulating icons, it introduces and reinforces key building blocks like letter names, letter sounds, and spelling.",,"Non-toxic safety plastic",,"Smooth Touch Alphabet Tablet",1,"simple"
"english","base","Default","simple","K3423-KDZDLGT","Silly Sam the Broom and Dustpan with Larry the Talking Vacuum","Ages 2 and up","12.9""x15.7""x3.9""","<li>This trio pack includes Silly Sam the Talking Broom and Dust Pan and Laughing Larry the Hand Vac</li>
<li>Developed to be long-lasting role-play fun</li>","Hours of good, clean fun with a talking broom, dust pan, and vacuum! These funny fellows stimulate a child's imagination with long-lasting role-play fun! Each piece has an individual personality, complete with silly phrases and sound effects.",,"Non-toxic safety plastic",,"Silly Sam the Broom and Dustpan with Larry the Talking Vacuum",1,"simple"
